0,0,3,1476,vehicle.mercedes-benz.coupe,3,-21.965,-127.969,1.164,6.1201,0.001,0.0,-0.249,0.896,0.05,16658.8,0
0,0,2,1474,vehicle.chevrolet.impala,4,-31.328,-127.423,0.979,3.2447,-0.0,-0.0,-1.328,4.779,0.05,16658.8,0
0,0,1,1466,vehicle.tesla.model3,2,-10.83,-125.29,3.522,0.0,0.0,0.0,-3.424,12.325,0.05,16658.8,0
0,0,3,1476,vehicle.mercedes-benz.coupe,3,-21.78,-128.0,1.04,5.8275,-0.0,-0.0,-0.097,0.347,0.1,16658.86,0
0,0,1,1466,vehicle.tesla.model3,2,-10.83,-125.29,3.335,0.0,0.0,0.0,-3.912,14.083,0.1,16658.86,0
0,0,3,1476,vehicle.mercedes-benz.coupe,3,-21.667,-128.055,0.72,2.9523,-0.0,-0.0,0.018,0.064,0.15,16658.92,0
0,0,1,1466,vehicle.tesla.model3,2,-10.83,-125.29,1.698,2.0877,0.0,0.0,-6.835,24.608,0.15,16658.92,0
0,0,3,1476,vehicle.mercedes-benz.coupe,3,-21.688,-128.051,0.883,0.0921,-0.0,-0.0,0.003,0.01,0.2,16658.98,0
0,0,1,1466,vehicle.tesla.model3,2,-10.831,-125.289,-0.063,3.6376,0.001,0.032,0.25,0.908,0.2,16658.98,0
0,0,3,1476,vehicle.mercedes-benz.coupe,3,-21.712,-128.053,0.91,6.094,-0.0,-0.0,0.0,0.001,0.25,16659.04,0
0,0,4,1475,vehicle.tesla.model3,2,-16.107,-127.597,0.638,6.0417,0.0,-0.0,0.001,0.004,0.25,16659.04,0
0,0,2,1474,vehicle.chevrolet.impala,4,-31.367,-127.412,0.862,6.2568,0.0,-0.0,-0.002,0.007,0.25,16659.04,0
0,0,1,1466,vehicle.tesla.model3,2,-10.83,-125.288,-0.009,6.0978,-0.0,-0.005,0.077,0.279,0.25,16659.04,0
0,0,3,1476,vehicle.mercedes-benz.coupe,3,-21.706,-128.055,0.908,6.175,-0.0,-0.0,0.0,0.0,0.3,16659.1,0
0,0,4,1475,vehicle.tesla.model3,2,-16.105,-127.598,0.641,3.2225,0.0,0.0,0.0,0.0,0.3,16659.1,0
0,0,2,1474,vehicle.chevrolet.impala,4,-31.349,-127.413,0.854,3.1453,-0.0,-0.0,-0.0,0.001,0.3,16659.1,0
0,0,1,1466,vehicle.tesla.model3,2,-10.83,-125.288,0.0,3.4513,-0.0,-0.001,0.009,0.031,0.3,16659.1,0
0,0,3,1476,vehicle.mercedes-benz.coupe,3,-21.705,-128.055,0.908,0.0,-0.0,-0.0,-0.0,0.0,0.35,16659.16,0
0,0,4,1475,vehicle.tesla.model3,2,-16.105,-127.598,0.641,0.0,-0.0,0.0,0.0,0.0,0.35,16659.16,0
0,0,2,1474,vehicle.chevrolet.impala,4,-31.347,-127.413,0.853,0.0,-0.0,-0.0,0.0,0.0,0.35,16659.16,0
0,0,1,1466,vehicle.tesla.model3,2,-10.83,-125.288,0.001,0.0,0.0,0.0,0.0,0.0,0.35,16659.16,0
0,0,3,1476,vehicle.mercedes-benz.coupe,3,-21.705,-128.055,0.908,0.0,-0.0,-0.0,-0.0,0.0,0.4,16659.22,0
0,0,4,1475,vehicle.tesla.model3,2,-16.105,-127.598,0.641,0.0,0.0,-0.0,0.0,0.0,0.4,16659.22,0
0,0,2,1474,vehicle.chevrolet.impala,4,-31.347,-127.413,0.853,0.0,0.0,0.0,0.0,0.0,0.4,16659.22,0
0,0,1,1466,vehicle.tesla.model3,2,-10.83,-125.288,0.001,0.0,0.0,0.0,0.0,0.0,0.4,16659.22,0
